,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,pk,pkatt,saves,cs,nation,venue_num,target,gf_rolling,ga_rolling,sh_rolling,sot_rolling,pk_rolling,pkatt_rolling,saves_rolling,cs_rolling
211,2023-10-16,20:45,UEFA Euro Qualifying,Group stage,Mon,Away,W,5.0,0.0,Bosnia & Herz'na,68.0,13047.0,Cristiano Ronaldo,4-4-1-1,Halil Umut Meler,Match Report,,9.0,6.0,1,1,0,1,Portugal,2,3,4.333333333333333,0.6666666666666666,19.666666666666668,9.666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666
212,2023-11-16,20:45,UEFA Euro Qualifying,Group stage,Thu,Away,W,2.0,0.0,Liechtenstein,84.0,5749.0,Cristiano Ronaldo,3-4-3,Mohammed Al Hakim,Match Report,,29.0,8.0,0,0,1,1,Portugal,2,3,5.666666666666667,0.6666666666666666,18.666666666666668,9.333333333333334,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666
213,2023-11-19,19:45,UEFA Euro Qualifying,Group stage,Sun,Home,W,2.0,0.0,Iceland,74.0,45655.0,Cristiano Ronaldo,4-3-3,Anastasios Papapetrou,Match Report,,23.0,11.0,0,0,4,1,Portugal,1,3,3.3333333333333335,0.6666666666666666,21.0,8.666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666
225,2019-06-10,20:45,UEFA Euro Qualifying,Group stage,Mon,Away,W,4.0,0.0,Malta,57.0,6471.0,Ciprian Tătărușanu,4-4-2,Dennis Higler,Match Report,,19.0,7.0,0,0,1,1,Romania,2,3,2.3333333333333335,1.6666666666666667,15.666666666666666,6.666666666666667,0.0,0.0,3.0,0.0
226,2019-09-05,21:45,UEFA Euro Qualifying,Group stage,Thu,Home,L,1.0,2.0,Spain,26.0,50024.0,Vlad Chiricheș,5-3-2,Deniz Aytekin,Match Report,,10.0,3.0,0,0,8,0,Romania,1,1,3.3333333333333335,1.0,17.333333333333332,7.333333333333333,0.0,0.0,2.0,0.3333333333333333
227,2019-09-08,19:00,UEFA Euro Qualifying,Group stage,Sun,Home,W,1.0,0.0,Malta,63.0,13376.0,Vlad Chiricheș,4-4-2,Duje Strukan,Match Report,,22.0,6.0,0,0,2,1,Romania,1,3,2.3333333333333335,1.3333333333333333,14.666666666666666,5.666666666666667,0.0,0.0,3.6666666666666665,0.3333333333333333
228,2019-10-12,17:00,UEFA Euro Qualifying,Group stage,Sat,Away,W,3.0,0.0,Faroe Islands,68.0,2381.0,Vlad Chiricheș,4-4-2,Əliyar Ağayev,Match Report,,28.0,11.0,0,0,3,1,Romania,2,3,2.0,0.6666666666666666,17.0,5.333333333333333,0.0,0.0,3.6666666666666665,0.6666666666666666
229,2019-10-15,21:45,UEFA Euro Qualifying,Group stage,Tue,Home,D,1.0,1.0,Norway,36.0,29854.0,Ciprian Tătărușanu,4-2-3-1,Bobby Madden,Match Report,,15.0,6.0,0,1,3,0,Romania,1,2,1.6666666666666667,0.6666666666666666,20.0,6.666666666666667,0.0,0.0,4.333333333333333,0.6666666666666666
230,2019-11-15,21:45,UEFA Euro Qualifying,Group stage,Fri,Home,L,0.0,2.0,Sweden,53.0,49678.0,Ciprian Tătărușanu,4-4-2,Daniele Orsato,Match Report,,14.0,3.0,0,0,1,0,Romania,1,1,1.6666666666666667,0.3333333333333333,21.666666666666668,7.666666666666667,0.0,0.3333333333333333,2.6666666666666665,0.6666666666666666
231,2019-11-18,20:45,UEFA Euro Qualifying,Group stage,Mon,Away,L,0.0,5.0,Spain,26.0,36198.0,Ciprian Tătărușanu,4-2-3-1,Aliaksei Kulbakou,Match Report,,6.0,2.0,0,0,2,0,Romania,2,1,1.3333333333333333,1.0,19.0,6.666666666666667,0.0,0.3333333333333333,2.3333333333333335,0.3333333333333333
18,2020-09-04,21:45,UEFA Nations League,League B,Fri,Home,D,1.0,1.0,Northern Ireland,73.0,,Vlad Chiricheș,4-3-1-2,François Letexier,Match Report,,18.0,9.0,0,0,2,0,Romania,1,2,0.3333333333333333,2.6666666666666665,11.666666666666666,3.6666666666666665,0.0,0.3333333333333333,2.0,0.0
19,2020-09-07,20:45,UEFA Nations League,League B,Mon,Away,W,3.0,2.0,Austria,37.0,,Vlad Chiricheș,4-3-3,Glenn Nyberg,Match Report,,13.0,4.0,0,0,3,0,Romania,2,3,0.3333333333333333,2.6666666666666665,12.666666666666666,4.666666666666667,0.0,0.0,1.6666666666666667,0.0
232,2020-10-08,18:45,UEFA Euro Qualifying,Semi-finals,Thu,Away,L,1.0,2.0,Iceland,61.0,60.0,Ciprian Tătărușanu,4-3-3,Damir Skomina,Match Report,,7.0,1.0,1,1,1,0,Romania,2,1,1.3333333333333333,2.6666666666666665,12.333333333333334,5.0,0.0,0.0,2.3333333333333335,0.0
20,2020-10-11,18:00,UEFA Nations League,League B,Sun,Away,L,0.0,4.0,Norway,50.0,200.0,Ciprian Tătărușanu,4-3-3,Ivan Kružliak,Match Report,,12.0,3.0,0,0,6,0,Romania,2,1,1.6666666666666667,1.6666666666666667,12.666666666666666,4.666666666666667,0.3333333333333333,0.3333333333333333,2.0,0.0
21,2020-10-14,21:45,UEFA Nations League,League B,Wed,Home,L,0.0,1.0,Austria,51.0,,Ciprian Tătărușanu,4-3-3,Daniel Stefański,Match Report,,8.0,2.0,0,0,2,0,Romania,1,1,1.3333333333333333,2.6666666666666665,10.666666666666666,2.6666666666666665,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.0
22,2020-11-18,19:45,UEFA Nations League,League B,Wed,Away,D,1.0,1.0,Northern Ireland,59.0,1060.0,Ciprian Tătărușanu,3-4-3,Sandro Schärer,Match Report,,7.0,3.0,0,0,0,0,Romania,2,2,0.3333333333333333,2.3333333333333335,9.0,2.0,0.3333333333333333,0.3333333333333333,3.0,0.0
28,2022-06-04,20:45,UEFA Nations League,League B,Sat,Away,L,0.0,2.0,Montenegro,56.0,3998.0,Vlad Chiricheș,4-3-3,Andreas Ekberg,Match Report,,7.0,1.0,0,0,3,0,Romania,2,1,0.3333333333333333,2.0,9.0,2.6666666666666665,0.0,0.0,2.6666666666666665,0.0
29,2022-06-07,20:45,UEFA Nations League,League B,Tue,Away,L,0.0,1.0,Bosnia & Herz'na,43.0,4500.0,Vlad Chiricheș,4-3-3,Sascha Stegemann,Match Report,,12.0,3.0,0,0,1,0,Romania,2,1,0.3333333333333333,1.3333333333333333,7.333333333333333,2.0,0.0,0.0,1.6666666666666667,0.0
30,2022-06-11,21:45,UEFA Nations League,League B,Sat,Home,W,1.0,0.0,Finland,38.0,11503.0,Vlad Chiricheș,4-2-3-1,Harald Lechner,Match Report,,18.0,5.0,0,1,3,1,Romania,1,3,0.3333333333333333,1.3333333333333333,8.666666666666666,2.3333333333333335,0.0,0.0,1.3333333333333333,0.0
